NAICS CODE
111119
111129
111139
111149
111159
111169
111191
111199
111211
111219
111319
111329
111331
111332
111333
111334
111335
111336
111339
111411
111419
111421
111422
111919
111929
111939
111949
111991
111992
111998
112111
112112
112129
112139
112219
112319
112329
112339
112349
112399
112419
112429
112511
112512
112519
112919
112929
112939
112999
113119
113219
113319
114111
114112
114119
114219
115111
115112
115113
115114
115115
115116
115219
115319
211129
211139
212111
212112
212113
212219
212221
212222
212239
212291
212299
212311
212312
212313
212319
212321
212322
212324
212325
212391
212392
212393
212399
213111
213112
213113
213114
213115
221111
221112
221113
221114
221115
221116
221117
221118
221121
221122
221210
221319
221329
221339
236115
236116
236117
236118
236219
236229
237119
237129
237139
237219
237319
237999
238119
238129
238139
238149
238159
238169
238179
238199
238219
238229
238299
238319
238329
238339
238349
238359
238399
238919
238999
311111
311119
311211
311212
311213
311221
311224
311225
311239
311313
311314
311349
311351
311352
311411
311412
311421
311422
311423
311511
311512
311513
311514
311529
311611
311612
311613
311615
311719
311811
311812
311813
311821
311824
311839
311911
311919
311929
311939
311941
311942
311991
311999
312111
312112
312113
312129
312139
312149
312239
313119
313219
313229
313239
313249
313319
313329
314119
314129
314919
314994
314999
315119
315199
315219
315229
315249
315289
315999
316110
316219
316992
316998
321113
321114
321211
321212
321213
321214
321911
321912
321918
321929
321991
321992
321999
322119
322121
322122
322139
322211
322212
322219
322229
322239
322291
322299
323111
323113
323117
323129
324110
324121
324122
324191
324199
325119
325129
325139
325189
325193
325194
325199
325211
325212
325229
325311
325312
325314
325329
325411
325412
325413
325414
325519
325529
325611
325612
325613
325629
325919
325929
325991
325992
325998
326111
326112
326113
326121
326122
326139
326149
326159
326169
326191
326199
326211
326212
326229
326291
326299
327119
327129
327211
327212
327213
327215
327319
327329
327331
327332
327399
327419
327429
327919
327991
327992
327993
327999
331110
331219
331221
331222
331313
331314
331315
331318
331419
331429
331491
331492
331511
331512
331513
331523
331524
331529
332111
332112
332114
332117
332119
332215
332216
332311
332312
332313
332321
332322
332323
332419
332429
332431
332439
332519
332613
332618
332719
332721
332722
332811
332812
332813
332911
332912
332913
332919
332991
332992
332993
332994
332996
332999
333111
333112
333129
333131
333132
333241
333242
333243
333244
333249
333314
333316
333318
333413
333414
333415
333511
333514
333515
333517
333519
333611
333612
333613
333618
333912
333914
333921
333922
333923
333924
333991
333992
333993
333994
333995
333996
333997
333999
334111
334112
334118
334219
334229
334299
334319
334412
334413
334416
334417
334418
334419
334511
334512
334513
334514
334515
334516
334517
334519
334519
334613
334614
335119
335121
335122
335129
335219
335229
335311
335312
335313
335314
335911
335912
335921
335929
335931
335932
335991
335999
336111
336112
336129
336211
336212
336213
336214
336319
336329
336339
336349
336359
336369
336379
336399
336411
336412
336413
336414
336415
336419
336519
336611
336612
336991
336992
336999
337119
337121
337122
337124
337125
337127
337211
337212
337214
337215
337919
337929
339112
339113
339114
339115
339116
339919
339929
339939
339949
339959
339991
339992
339993
339994
339995
339999
423119
423129
423139
423149
423219
423229
423319
423329
423339
423399
423419
423429
423439
423449
423459
423469
423499
423519
423529
423619
423629
423699
423719
423729
423739
423749
423819
423829
423839
423849
423859
423869
423919
423929
423939
423949
423999
424119
424129
424139
424219
424319
424329
424339
424349
424419
424429
424439
424449
424459
424469
424479
424489
424499
424519
424529
424599
424619
424699
424719
424729
424819
424829
424919
424929
424939
424949
424959
424999
425119
425129
441119
441129
441219
441222
441228
441319
441329
442110
442219
442291
442299
443141
443142
444119
444129
444139
444199
444219
444229
445119
445129
445219
445229
445239
445291
445292
445299
445310
446129
446139
446191
446199
447110
447199
448119
448129
448139
448149
448159
448199
448219
448319
448329
451119
451129
451139
451149
451211
451212
452210
452311
452319
453219
453229
453319
453919
453929
453939
453991
453998
454110
454219
454319
454399
481111
481112
481211
481212
481219
482111
482112
483111
483112
483113
483114
483211
483212
484119
484121
484122
484219
484229
484239
485111
485112
485113
485119
485219
485319
485329
485419
485519
485991
485999
486119
486219
486919
486999
487119
487219
487999
488111
488119
488199
488219
488319
488329
488339
488399
488419
488499
488519
488991
488999
491119
492110
492219
493119
493129
493139
493199
511119
511129
511139
511149
511191
511199
511219
512119
512129
512131
512132
512191
512199
512239
512249
512259
512299
515111
515112
515129
515219
517311
517312
517419
517911
517919
518210
519110
519129
519139
519199
521110
522119
522129
522139
522199
522219
522229
522291
522292
522293
522294
522298
522319
522329
522399
523119
523129
523139
523149
523219
523919
523929
523939
523991
523999
524113
524114
524126
524127
524128
524139
524219
524291
524292
524298
525119
525129
525199
525919
525929
525999
531119
531129
531139
531199
531219
531311
531312
531329
531399
532111
532112
532129
532219
532281
532282
532283
532284
532289
532319
532411
532412
532429
532499
533110
541119
541129
541191
541199
541211
541213
541214
541219
541319
541329
541339
541349
541359
541369
541379
541389
541419
541429
541439
541499
541511
541512
541513
541519
541611
541612
541613
541614
541618
541629
541699
541713
541714
541715
541729
541819
541829
541839
541849
541859
541869
541879
541899
541919
541921
541922
541939
541949
541999
551111
551112
551114
561119
561219
561311
561312
561329
561339
561419
561421
561422
561431
561439
561449
561459
561491
561492
561499
561519
561529
561591
561599
561611
561612
561613
561621
561622
561719
561729
561739
561749
561799
561919
561929
561999
562111
562112
562119
562211
562212
562213
562219
562919
562929
562991
562998
611119
611219
611310
611419
611429
611439
611511
611512
611513
611519
611619
611629
611639
611691
611692
611699
611719
621111
621112
621210
621319
621329
621339
621349
621391
621399
621419
621429
621491
